dss2o_id,dss2o_created,dss2o_modified,dss2o_uuid,dss2o_name,dss2o_definition,dss2o_stewardship_organisation,dss2o_workgroup,dss2o_version,dss2o_references,dss2o_origin_URI,dss2o_origin,dss2o_comments,dss2o_statistical_unit,dss2o_collection_method
42728,2020-08-12,2021-06-21,e5663f56-dc6e-11ea-bade-0a6933dafb30,MI10120 - Driving Population - ParentsNext Appointments,"The ParentsNext programme currently operates in 10 Local Government areas, however, in the 2017-18 Budget, the Government announced a national expansion of ParentsNext from 1 July 2018, with a more intensive stream in 30 areas of high disadvantage and/or a high proportion of Indigenous parents and a targeted stream in the remaining non-remote regions of Australia.  
There are two costings for the national rollout which are being managed as one project. These are:
   	004753 - Strengthening Indigenous Labour Force Participation (ParentsNext), this stream will be referred to as the Intensive stream, and 
   	004970 - ParentsNext Rollout (excluding locations under 004753), this stream will be referred to as the Targeted stream.
The Department of Jobs and Small Business have advised they expect the appointments which are generated as a result of the national rollout will be completed within a six month period. 
The extraction of appointment data will enable the business team to manage the expectation of the policy department by ensuring an adequate through put of appointments is occurring.
The data will be used for the business team to monitor Service Delivery performance in terms of the number of ParentsNext specific appointments which have been scheduled in relation to the national rollout of ParentsNext. We will also be monitoring the outcome to those appointments that have been scheduled.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10120 v0.2,,,"Starting date for report 11/06/2018- as soon as possible after this date. 
Report Frequency: Weekly 
Create master CRN listing of all appointments and data items required for various count reports",,
42729,2020-08-12,2021-06-21,e5b2c33a-dc6e-11ea-b216-0a8620c9d3ec,MI10120 - ParentsNext Appointments - Prev Week Summary count report,"The ParentsNext programme currently operates in 10 Local Government areas, however, in the 2017-18 Budget, the Government announced a national expansion of ParentsNext from 1 July 2018, with a more intensive stream in 30 areas of high disadvantage and/or a high proportion of Indigenous parents and a targeted stream in the remaining non-remote regions of Australia.  
There are two costings for the national rollout which are being managed as one project. These are:
   	004753 - Strengthening Indigenous Labour Force Participation (ParentsNext), this stream will be referred to as the Intensive stream, and 
   	004970 - ParentsNext Rollout (excluding locations under 004753), this stream will be referred to as the Targeted stream.
The Department of Jobs and Small Business have advised they expect the appointments which are generated as a result of the national rollout will be completed within a six month period. 
The extraction of appointment data will enable the business team to manage the expectation of the policy department by ensuring an adequate through put of appointments is occurring.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10120 v0.2,,,"Starting date for report 11/06/2018- as soon as possible after this date. 
Report Frequency: Weekly 
Derived from Driving Population report DS ID 72799.
List requirements 1-14 and 17-18 for customers where their appointment date falls within the last 7 days as at extract date",,
42730,2020-08-12,2021-06-21,e60559ce-dc6e-11ea-b1f5-0a8620c9d3ec,MI10120 - ParentsNext Appointments - Cumulative Summary count report,"The ParentsNext programme currently operates in 10 Local Government areas, however, in the 2017-18 Budget, the Government announced a national expansion of ParentsNext from 1 July 2018, with a more intensive stream in 30 areas of high disadvantage and/or a high proportion of Indigenous parents and a targeted stream in the remaining non-remote regions of Australia.  
There are two costings for the national rollout which are being managed as one project. These are:
   	004753 - Strengthening Indigenous Labour Force Participation (ParentsNext), this stream will be referred to as the Intensive stream, and 
   	004970 - ParentsNext Rollout (excluding locations under 004753), this stream will be referred to as the Targeted stream.
The Department of Jobs and Small Business have advised they expect the appointments which are generated as a result of the national rollout will be completed within a six month period. 
The extraction of appointment data will enable the business team to manage the expectation of the policy department by ensuring an adequate through put of appointments is occurring.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10120 v0.2,,,"Starting date for report 11/06/2018- as soon as possible after this date. 
Report Frequency: Weekly 
Derived from Driving Population report DS ID 72799.
List requirements 1-19 based on cumulative CRNs (from 11 June 2018 onwards)",,
42731,2020-08-12,2021-06-21,e8224406-dc6e-11ea-b216-0a8620c9d3ec,MI9423 - Strengthen Third Party Relationship Verification Phase 2 - Driving Population 1,"This task will involve 4 separate groups to make up the base population.
For each base group 1-4, find customers who on or after 20/09/2018 meet the criteria:

1.	Claimed PPS
Claimed NSA or JSP who are single with a dependent child

2.	PPP customers (CUR/ASS/CZR/SUS) who transfer to PPS

3.	NSA or JSP customers (CUR/ASS/CZR/SUS) who advise of a separation (and have a dependent child/ren in their care)

4.	NSA or JSP customers (CUR/ASS/CZR/SUS), who are single and have a dependent child come into their care (and are eligible to receive the dependent child rate)
	
Then search the base population for a previously initiated/completed TPV review (phase 1 cohort MI7920) and exclude any identified as such;
A new relationship status verification process was introduced on 20 September 2018.  This process will require all customers claiming PPS and NSA (single with a dependent child) to complete an SC321 form. This form requires an independent referee to verify the customer   s current relationship status.   

In addition to those new customers listed above, the new relationship verification process will apply in the following circumstances:
                PPP customers who transfer to PPS
                NSA or JSP customers who advise of a separation (and have a dependent child/ren in their care), and
                NSA or JSP customers (single) who have a dependent child come into their care (and are eligible to receive the dependent child rate)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9423 Technical Specification v1.1,,,,,
42732,2020-08-12,2021-06-21,e822fa90-dc6e-11ea-ac21-02b137f3fb1e,MI10898 - Bank and Wage Garnishee Letter Success rate - Wage garnishee CRN list,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,Technical Specification - MI10898 v0.2,,,
42733,2020-08-12,2021-06-21,e82477c6-dc6e-11ea-8a29-062f7acd21ca,MI10898 - Bank and Wage Garnishee Letter Success rate - Garnishees placed,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,Technical Specification - MI10898 v0.2,,,
42734,2020-08-12,2021-06-21,e824f7dc-dc6e-11ea-8a08-02b137f3fb1e,MI7925 - Q608 Bank Notices Report - Total Q608 count report,The request is designed to validate banking industry claims of increased volume of Q608 notices issued via the department for action. Data will allow us to confirm if this is due to additional resourcing in the debt recovery portfolio or whether there is another explanation for the increase such as a system issue.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7925 - Q608 - Bank Notices Tech Spec v1.0,,,"Caveat
Due to the data entry inconsistencies it is not possible to have an error free output listing all Q608 notices sent to financial institutions. There will be some duplication and omission in the total numbers of letters sent, and can   t be rectified at this time. Some of the data entry issues relate to where letters are not recorded as being sent and only replies entered; letters have been recorded as sent with no reply entry; multiple letters sent on the same entry; and letters recorded as either letters or documents. 

Garnishee    Y    data indicates an institution has had a request to garnish an account. This does not indicate if the request was successful or not. 

The request letter data has been derived as the QHDT_HTD_RULE table is not populated accurately due to data entry inconsistencies.",,
42735,2020-08-12,2021-06-21,e82479ec-dc6e-11ea-b1f5-0a8620c9d3ec,MI10898 - Bank and Wage Garnishee Letter Success rate - Bank garnishee CRN list,"Count the following letters    
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,Technical Specification - MI10898 v0.2,,,
42736,2020-08-12,2021-06-21,e8252d60-dc6e-11ea-9a41-0a6933dafb30,MI10898 - Bank and Wage Garnishee Letter Success rate - Total Q190,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10898 v0.2,,,,,
42573,2020-08-12,2021-06-21,d320ac32-dc6e-11ea-bade-0a6933dafb30,Driving Population - MI9999 - MTH     DSS     Personal Benefit advances DR100011AA,"Task Description
Starting at the previous month of the rundate in the previous 24 months period, provide a monthly report detailing the following:
   	Number of advances per month.

Driving Population
Source Table: 
DEDN_DEDD_AVLA
Source Column and Column Transformation:
PERSON_ID	 - Store as Person_ID.
ENVIRONMENT_ID	 - Store as Environment_ID.
AVLA_ID - Store as Avla_ID.
AVLA_DOE	 - Between 20160501 and 20180530 inclusive for the first report. Convert to date format    mmm-yy   , Store as MonthYear.
AVLA_AMR_2 - Not in (   D   ,    P   ).
AVLA_REJ_RSN_CODE - 	Is null.
AVLA_BEN_TYPE_CODE	 - All benefit types.
AVLA_AMT - 	Greater then    0   . Divide by 100.00. Store as Advance_Amount.

Source Table:
DEDN_DEDD_AVRH
Source Column and Column Transformation:
PERSON_ID	 - Equal to Person_ID.
ENVIRONMENT_ID - 	Equal to Environment_ID.
AVRH_ID	 - Equal to Avla_ID.
AVRH_DOE - 	Get the most recent.
AVRH_AMR_2 - 	Not in (   D   ,    P   ).
AVRH_BAL_AMT - 	Divide by 100.00. Store as Current_Balance.


Advance Customers
All customers that have received an advance over the last 24 months starting from the previous month of the rundate. 

   	Total number of advances paid per month.
   	Total number of advances recovered per month. This value will be recalculated each month.
   	Total number of advances outstanding per month. This value will be recalculated each month.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9999 (MTH     DSS     Personal Benefit advances DR100011AA) - Technical Specification V0.1,,,,,
42587,2020-08-12,2021-06-21,d3b5f792-dc6e-11ea-bade-0a6933dafb30,"MI7923 - Global Demographics for MI9254, MI9257, MI9258 and MI10429",<p>Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required.. The following MI Reports fall under PN2017.7065 &ndash; Targeted Compliance Framework project: &bull; MI7923 - TCF - New Suite of Reports &ndash; this Tech Spec New reports will be needed for:     Job seeker circumstances     Job seekers that move into the Penalties Phase     Active job seekers &ndash; similar to the previous &lsquo;activity tested job seeker population&rsquo; &bull; MI9254 - TCF - Generated Suite of Reports &bull; MI9257 - TCF - Finalised Suite of Reports &bull; MI9258 - TCF - Modify Existing Suite of Reports &bull; MI10429 &ndash; TCF &ndash; Cancellations and Regrants</p>,7089da98b44c11ea849a5a0bdf2d1ed7,123,,<p>WKL - Targeted Compliance Framework - New Suite of Reports: Technical Specification V0.6</p>,,,,,
42591,2020-08-12,2021-06-21,d584a154-dc6e-11ea-9a41-0a6933dafb30,MI7923 - Global Demographics Report 3 and 3A - Targeted Compliance Framework - New Suite of Reports,"Task Description

Management Information (MI) reports will be used to monitor the transactions and their outcomes resulting from the Targeted Compliance Framework. The reports will be used for internal report generation and used for programme management purposes; occasional sharing of non-identifiable limited data with client departments/s and to inform Senate Estimate briefs as required..
The following MI Reports fall under PN2017.7065     Targeted Compliance Framework project:

   	MI7923 - TCF - New Suite of Reports     this Tech Spec

New reports will be needed for:
   	Job seeker circumstances
   	Job seekers that move into the Penalties Phase
   	Active job seekers     similar to the previous    activity tested job seeker population     

   	MI9254 - TCF - Generated Suite of Reports
   	MI9257 - TCF - Finalised Suite of Reports 
   	MI9258 - TCF - Modify Existing Suite of Reports
   	MI10429     TCF     Cancellations and Regrants

Report 3 Active Job Seeker (This is all point in time)  AND
Report 3a Active Job Seeker (FYTD).
Exclusion
    Ensure all Logically Deleted and Provisional records are removed
    Ensure all Duplicate and Interstate Transfer records are removed (unless otherwise stated).

Reporting period
Starting date for report 01/07/2018
Note: Report 3 and 3A
Output for Report 3: PIT CUS Population
    CUR/SUS as at the PIT of the report
    Over time, this will be a subset of the FYTD cumulative report and can go up and down in numbers from week to week. 

Output for Report 3A: FYTD Cumulative CUS Population 
    Initial report to include CUR/SUS as @ 01/07 of the financial year of extract (e.g. 01/07/2018)
    Subsequent reports to add all new recipients during the reporting week
     The full FY report will therefore include anyone who was CUR/ SUS at any point during the year.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,WKL - Targeted Compliance Framework - New Suite of Reports: Technical Specification  V0.6,,,,,
42600,2020-08-12,2021-06-21,d58bb67e-dc6e-11ea-bade-0a6933dafb30,MI7874 - CRN List - Reissue Pensioner Concession Card,"Task Description
To determine the number of PEN/RAC grandfathered customers (not DVA) who will have their pension concession card reissued/granted as at 9/10/2017. And the DVA/RAC grandfathered who will have the LIC cancelled.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,,,,
42628,2020-08-12,2021-06-21,d889ab38-dc6e-11ea-9a41-0a6933dafb30,MI5391 - CRN Listing - Manage transition of Mobility Allowance (MOB) customers to the NDIS,"<p>Task Description This report will produce data that will allow the managing business teams to perform reporting and reconciliation activities. The report will keep track of who is going on, or coming off an NDIS package of support, as well as who has a MOB application rejected due to already being on NDIS &ndash; and the related data within the ISIS mainframe. This will provide an overview and assurance as to the quality of the process, as well as allowing reporting on the numbers of customers moving each way. CRN level break-down to include: &bull; NDIS Participant Number (9 or 10 digit number) &bull; Residential State (ACT/NSW/NT/QLD/SA/TAS/VIC/WA/Overseas) &bull; Residential Postcode of recipient (XXXX/Overseas) &bull; Age of Customer (in full years) &bull; HCC/PCC recipient (Yes/No) &bull; Rate of Payment (MOB/MOH/NIL) &bull; Package of support in place (Yes/No) &bull; First plan approval date (xx/xx/xxxx) &bull; MOB status (CAN/CUR/SUS/&hellip;) &bull; Reason for that Status (CND/DIS/HCC/&hellip;) &bull; Date MOB Cancelled (xx/xx/xxxx/Not Cancelled) &bull; MOB NDIS Debt amount ($$.cc/No Debt) &bull; MOB NDIS Debt waived reason (FNW/LTF/EUC/CER/&hellip;/No Debt/Not Finalised) &bull; NDIS customer mismatch/error (CUSTEXIST/ABOUTSEARCH/MATCH/NOMATCH/MULTIMATCH/MATCHERROR/FAIL)</p>",7089da98b44c11ea849a5a0bdf2d1ed7,123,,<p>Manage transition of Mobility Allowance (MOB) customers to the NDIS Technical Specification V1.1</p>,,,,,
42691,2020-08-12,2021-07-19,e12a7ec0-dc6e-11ea-8a29-062f7acd21ca,Identity Credentials,<p>Identity credentials support biographical attributes in establishing a person&rsquo;s identity in the community. These data elements describe how data from a person&rsquo;s identity credentials should be collected and stored within Services Australia.</p>,7089da98b44c11ea849a5a0bdf2d1ed7,120,,"<ul>
	<li>Attorney-General&rsquo;s Department (2014)&nbsp;<a href=""https://www.homeaffairs.gov.au/criminal-justice/files/national-identity-proofing-guidelines.PDF"">National Identity Proofing Guidelines</a>, ACT, accessed 15 March 2021.</li>
	<li>Services Australia (2021) <a href=""https://ourblueprint.internal.dept.local/Pages/initial-contact-general/106-07080000-03.aspx"">Identity documents A to Z</a>, Operational Blueprint website, accessed 19 March 2021.</li>
</ul>",,,"<p>This standard currently encompasses identity credential details, in relation to the Centrelink service delivery brand.</p>",,
42696,2020-08-12,2021-06-21,e12e2e44-dc6e-11ea-906f-062f7acd21ca,MI7920 - Driving Population - ISIS Reviews,"Extract ALL TPV reviews in ISIS     these will be used to extract rate changes and debt amounts
ISIS Reviews
Note:	Rate reductions are extracted when review has a status of    Completed   
	Debt amounts are extracted when the review has a status of    Finalised",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42698,2020-08-12,2021-06-21,e12fde56-dc6e-11ea-b735-022da9221366,MI7920 - Driving Population - Population 5,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Population 5  - Rate reduction, rate changes and rate change amounts.

Note     there can/will be multiple IRRD groups per each review     when this occurs sum all the values found in the following IRRD_VARTN_AMT 
Only want to include the groups as at the last variation amount
CAN           Cancelled                   
DVR           Downward Variation          
ORO           Other Review Outcome        
PRT           Present Rate to Continue    
REJ           Rejected                    
SUS           Suspended                   
TDV           Transfer Downward Variation 
TPR           Transfer PRT                
TUV           Transfer Upward Variation   
UVR           Upward Variation

If all conditions met then include in population 5.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42700,2020-08-12,2021-06-21,e1314eb2-dc6e-11ea-bade-0a6933dafb30,MI7920 - Driving Population - Population 4,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Population 4 - Restoration of CAN/SUS FRV
This will be sourced from determination data in ISIS.

If all conditions met then include in population 4 - else exclude",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42701,2020-08-12,2021-06-21,e131957a-dc6e-11ea-a913-0a6933dafb30,MI7920 - Driving Population - Population 3,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Population 3     Suspension/Cancellation SUS FRV
This will be sourced from determination data in ISIS.
If above conditions met then include in population 3 - else exclude",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42702,2020-08-12,2021-06-21,e1325c94-dc6e-11ea-b216-0a8620c9d3ec,MI7920 - Driving Population - Population 6,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Population 6
Debts raised as a result of the review being finalised.

If all conditions met then include in population 6.

Assumption that these reviews will be manually entered as existing recipients will receive a review letter    Q101    staggered over four years.
Screens for possible viewing include HS & AL.
Screens for manual entry: Review Registration (RVR) or Activity Registration (AYR) screens.
When the review has been set it will appear on the customer's FAL screen with the status of REV.
Where a manual review has matured, it may be actioned and finalised by selecting it from the AL screen
Where a manual review has not reached maturity, it may be actioned and finalised by selecting it from the FAL screen.
IRS is a fully integrated review system which allows Service Updates and Reviews to be accessed directly from any payment system, for example Newstart System (NSS) or the Pension System (PEN). There is also a direct relationship with other systems, such as the Service Profiling System and the Debt Management and Information System (DMIS).
information on the Link Summary (IRLS) screen and valid Link Reason codes
IRSD_ITR_IRRS
The System shall attribute the following PPS cancellation reasons to the verification of relationship review if the following cancellation codes are recorded while the review is open:
- CLR     Client request
- OTH     Other
- VMR - Voluntary surrender, member of a couple
- VSM - Member of a couple
The System shall attribute the following NSA cancellation reasons to the verification of relationship review if the following cancellation codes are recorded while the review is open:
- CLR     Client request - claim withdrawn/ voluntary surrender
- OTH     Other reasons",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42720,2020-08-12,2021-06-21,e41c1a3a-dc6e-11ea-b216-0a8620c9d3ec,COVID Identity Verification Dashboad MI Report,<p>COVID-19 digital identity verification and registration management Information report specification.</p>,7089da98b44c11ea849a5a0bdf2d1ed7,73,,<p>COVID-19 Identity Verification Project - Management Information Reporting Assessment</p>,,<p>Report Description: Table for Tableu &ndash; inc numbers up to dd-mm</p>,,,
42737,2020-08-12,2021-06-21,e826574e-dc6e-11ea-8802-062f7acd21ca,MI9423 - Strengthen Third Party Relationship Verification Phase 2 - Driving Population 3,"This task will involve 4 separate groups to make up the base population.
For each base group 1-4, find customers who on or after 20/09/2018 meet the criteria:

1.	Claimed PPS
Claimed NSA or JSP who are single with a dependent child

2.	PPP customers (CUR/ASS/CZR/SUS) who transfer to PPS

3.	NSA or JSP customers (CUR/ASS/CZR/SUS) who advise of a separation (and have a dependent child/ren in their care)

4.	NSA or JSP customers (CUR/ASS/CZR/SUS), who are single and have a dependent child come into their care (and are eligible to receive the dependent child rate)
	
Then search the base population for a previously initiated/completed TPV review (phase 1 cohort MI7920) and exclude any identified as such;
A new relationship status verification process was introduced on 20 September 2018.  This process will require all customers claiming PPS and NSA (single with a dependent child) to complete an SC321 form. This form requires an independent referee to verify the customer   s current relationship status.   

In addition to those new customers listed above, the new relationship verification process will apply in the following circumstances:
                PPP customers who transfer to PPS
                NSA or JSP customers who advise of a separation (and have a dependent child/ren in their care), and
                NSA or JSP customers (single) who have a dependent child come into their care (and are eligible to receive the dependent child rate)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9423 Technical Specification v1.1,,,,,
42738,2020-08-12,2021-06-21,e8264dda-dc6e-11ea-bade-0a6933dafb30,MI7925 - Q608 Bank Notices Report - Total Garnishee count report,The request is designed to validate banking industry claims of increased volume of Q608 notices issued via the department for action. Data will allow us to confirm if this is due to additional resourcing in the debt recovery portfolio or whether there is another explanation for the increase such as a system issue.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7925 - Q608 - Bank Notices Tech Spec v1.0,,,"Caveat
Due to the data entry inconsistencies it is not possible to have an error free output listing all Q608 notices sent to financial institutions. There will be some duplication and omission in the total numbers of letters sent, and can   t be rectified at this time. Some of the data entry issues relate to where letters are not recorded as being sent and only replies entered; letters have been recorded as sent with no reply entry; multiple letters sent on the same entry; and letters recorded as either letters or documents. 

Garnishee    Y    data indicates an institution has had a request to garnish an account. This does not indicate if the request was successful or not. 

The request letter data has been derived as the QHDT_HTD_RULE table is not populated accurately due to data entry inconsistencies.",,
42739,2020-08-12,2021-06-21,e825ff10-dc6e-11ea-b9c4-02b137f3fb1e,MI7925 - Q608 Bank Notices report - CRN List,The request is designed to validate banking industry claims of increased volume of Q608 notices issued via the department for action. Data will allow us to confirm if this is due to additional resourcing in the debt recovery portfolio or whether there is another explanation for the increase such as a system issue.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7925 - Q608 - Bank Notices Tech Spec v1.0,,,,,
42740,2020-08-12,2021-06-21,e8286a8e-dc6e-11ea-906f-062f7acd21ca,MI10898 - Bank and Wage Garnishee Letter Success rate     Total Q608,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10898 v0.2,,,,,
42741,2020-08-12,2021-06-21,e8296fec-dc6e-11ea-b153-022da9221366,MI10898 - Bank and Wage Garnishee Letter Success rate - Q608 to garnishee,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10898 v0.2,,,,,
42742,2020-08-12,2021-06-21,e82ad292-dc6e-11ea-b735-022da9221366,MI10898 - Bank and Wage Garnishee Letter Success rate - Total Q609,"Count the following letters     
   	Q608 (requesting customer account information for possible garnishee)
   	Q609 (letter to customer   s employer requesting customer   s employment details for possible garnishee)
   	Q289 (letter contacting customer in response to a Debtor Matching exercise)
   	Q190 (letter contacting customer with final option)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI10898 v0.2,,,,,
42743,2020-08-12,2021-06-21,e82afc7c-dc6e-11ea-a913-0a6933dafb30,MI9423 - Strengthen Third Party Relationship Verification Phase 2 - Count report,"A new relationship status verification process was introduced on 20 September 2018.  This process will require all customers claiming PPS and NSA (single with a dependent child) to complete an SC321 form. This form requires an independent referee to verify the customer   s current relationship status.   

In addition to those new customers listed above, the new relationship verification process will apply in the following circumstances:
                PPP customers who transfer to PPS
                NSA or JSP customers who advise of a separation (and have a dependent child/ren in their care), and
                NSA or JSP customers (single) who have a dependent child come into their care (and are eligible to receive the dependent child rate)
Driving Population
This task will involve 4 separate groups to make up the base population.
For each base group 1-4, find customers who on or after 20/09/2018 meet the criteria:

1.	Claimed PPS
Claimed NSA or JSP who are single with a dependent child

2.	PPP customers (CUR/ASS/CZR/SUS) who transfer to PPS

3.	NSA or JSP customers (CUR/ASS/CZR/SUS) who advise of a separation (and have a dependent child/ren in their care)

4.	NSA or JSP customers (CUR/ASS/CZR/SUS), who are single and have a dependent child come into their care (and are eligible to receive the dependent child rate)
	
Then search the base population for a previously initiated/completed TPV review (phase 1 cohort MI7920) and exclude any identified as such;",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI9423 Technical Specification v1.1,,,,,
42744,2020-08-12,2021-06-21,e82f0f88-dc6e-11ea-8ba0-022da9221366,MI5436 - Relationship Qualifier Code report - CRN Listing,"The Families and Child Care Branch have raised a question in relation to Relationship Qualifier (RQ) codes recorded for extended periods of time that are impacting FTB part B rates of payment.

The recording of an RQ code allows for partnered customers to be paid at the single rate of payment due to their current circumstances, in line with policy requirements. When an RQ is recorded, no end date can be recorded at the same time. Rather, Service Officers (SOs) need to set up a Manual Review activity (RVR) to review the customer   s circumstances at a scheduled review date and determine whether to continue or end the RQ coding.  Failing to record, or subsequently act on a Manual Review that falls due, results in the RQ code remaining on the record with no further prompts to initiate a review.  
It is a host system decision regarding how the presence of a RQ code is applied i.e. each payment stream   s system rules define how the RQ code is used in determining rates of entitlement.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI5436 Relationship Qualifier code Tech Spec V0.1,,,"Columns needed: 
1.	Customer CRN
2.	Service Centre 
This must be based on the Service Centre recorded on OC screen for the Payment Type.
3.	Service Zone 
This must be based on the Service Centre location. 
4.	Payment Type 
Hierarchy:
1.	Customer   s ISP
2.	FTB
Show the most recent current Payment Type. If the customer   s payment is not current, display the most recent Payment Type that was cancelled based on the above hierarchy.
5.	Payment Status 
This must reflect the Payment Status for the above Payment Type.
6.	Payment DOE
This must be based on the above Payment Type.
7.	FTB Status 
Show the customer   s FTB Status as at the Report Date.
8.	FTB DOE 
Show the customer   s FTB DOE for the above FTB Status. 
9.	FTB Part A 
Indicate Y if customer is eligible for FTB Part A as at the Report Date.
10.	FTB Part B
Indicate Y if customer is eligible for FTB Part B as at the Report Date.
11.	RQ Code
Output the RQ Code 
12.	RQ start date
Output the RQ start date.
13.	Marital Status 
Output the Customer   s marital status as at the Report date
Ensure all Logically Deleted and Provisional records are removed
Ensure all Duplicate and Interstate Transfer records are removed (unless otherwise stated).
Other exclusions include - Deceased Customers, Duplicate, deleted and ITO records.",,
